학교명,위도,경도,설립형태,소재지도로명주소
연라초등학교,37.27733048,127.6114685,공립,경기도 여주시 여주남로 116
서울개일초등학교,37.48621414,127.0577406,공립,서울특별시 강남구 개포로 401
서울양강초등학교,37.52423449,126.8478515,공립,서울특별시 양천구 오목로 101
서울북가좌초등학교,37.57722021,126.9077782,공립,서울특별시 서대문구 거북골로19길 20
서울안산초등학교,37.57916901,126.9522097,공립,서울특별시 서대문구 통일로 321
고촌초등학교,37.606121,126.7733694,공립,경기도 김포시 고촌읍 신곡로29번길 30
서울공릉초등학교,37.61861443,127.0746314,공립,서울특별시 노원구 동일로173길 12
안양부안초등학교,37.3983563,126.9542396,공립,경기도 안양시 동안구 달안로 113
중리초등학교,38.10523168,127.2044335,공립,경기도 포천시 관인면 한탄강2로 125-32
서울내발산초등학교,37.55088255,126.8381642,공립,서울특별시 강서구 강서로46길 23
경기초등학교,37.56511029,126.9628607,사립,서울특별시 서대문구 경기대로9길 10
둔대초등학교,37.32663436,126.9109116,공립,경기도 군포시 호수로 305-14
서울한산초등학교,37.52869458,127.141077,공립,서울특별시 강동구 풍성로 261
명지초등학교,37.58362994,126.9282315,사립,서울특별시 서대문구 명지2길 32-20
서울오봉초등학교,37.671758,127.040259,공립,서울특별시 도봉구 시루봉로 285
서울중대초등학교,37.4998119,127.1136055,공립,서울특별시 송파구 송파대로36길 8
수남초등학교,37.62889835,126.5883894,공립,경기도 김포시 대곶면 수남로21번길 24
광운초등학교,37.61865113,127.0551517,사립,서울특별시 성북구 한천로 694
서울백운초등학교,37.65264151,127.0136725,공립,서울특별시 도봉구 삼양로146길 17
석우초등학교,37.20927868,127.0681992,공립,경기도 화성시 동탄시범한빛길 32
당수초등학교,37.289691,126.9415403,공립,경기도 수원시 권선구 당진로 6
장천초등학교,37.14575302,127.5283281,공립,경기도 이천시 설성면 설성로 165-25
새빛초등학교,37.298898,127.072624,공립,경기도 용인시 수지구 광교마을로 63
가남초등학교,37.20528811,127.5475999,공립,경기도 여주시 가남읍 태평4길 2
서울계남초등학교,37.51016776,126.8600159,공립,서울특별시 양천구 목동동로2길 54
서울목원초등학교,37.542919,126.8824459,공립,서울특별시 양천구 목동중앙로 204
궁내초등학교,37.36461098,126.9201699912,공립,경기도 군포시 수리산로 187
서울삼각산초등학교,37.61614897,127.0145684,공립,서울특별시 강북구 삼양로19길 141
서울발산초등학교,37.55026244,126.8309944,공립,서울특별시 강서구 강서로45길 113
평촌초등학교,37.38839468,126.9604635,공립,경기도 안양시 동안구 평촌대로180번길 56
갈매초등학교,37.62842767,127.116054,공립,경기도 구리시 갈매중앙로 40
성수초등학교,37.43376609,127.1272377,공립,경기도 성남시 수정구 모란로 11
부천서초등학교,37.48765072,126.7656989,공립,경기도 부천시 원미구 부일로330번길 30
부천동초등학교,37.487912,126.8038687,공립,경기도 부천시 원미구 지봉로51번길 22
서울온수초등학교,37.49400506,126.8259667,공립,서울특별시 구로구 부일로 893
배곧라온초등학교,37.37227235,126.7350516,공립,경기도 시흥시 배곧4로 94-39
한백초등학교,37.208363,127.114718,공립,경기도 화성시 동탄순환대로26길 37
당동초등학교,37.34593756,126.939499,공립,경기도 군포시 용호1로 34
서울신상도초등학교,37.50034802,126.9446159,공립,서울특별시 동작구 장승배기로 14
서울잠동초등학교,37.51833846,127.099931,공립,서울특별시 송파구 올림픽로35길 122
서울등명초등학교,37.56089445,126.8423822,공립,서울특별시 강서구 강서로56나길 34
예일초등학교,37.6109459,126.9147928,사립,서울특별시 은평구 연서로 117
부발초등학교,37.286639,127.4887438,공립,경기도 이천시 부발읍 무촌로 155
서울동명초등학교,37.56812285,127.0351083,공립,서울특별시 성동구 마장로29길 29
서울충무초등학교,37.56194948,127.0012351,공립,서울특별시 중구 퇴계로50길 13
이매초등학교,37.39721014,127.1264932,공립,경기도 성남시 분당구 양현로 146
대남초등학교,37.21959713,126.575382,공립,경기도 안산시 단원구 대남로 298
호원초등학교,37.37505948,126.9531928,공립,경기도 안양시 동안구 경수대로623번길 72
서울강월초등학교,37.51634172,126.8334319,공립,서울특별시 양천구 신월로 97
서울도성초등학교,37.50146201,127.0488722,공립,서울특별시 강남구 역삼로 313
민백초등학교,37.38651687,126.9700228,공립,경기도 안양시 동안구 부림로 22
동신초등학교,37.0122736,127.3047367,공립,경기도 안성시 보개면 사갑뜰길 6
군포대야초등학교,37.329338,126.915235,공립,경기도 군포시 대야2로 148
부천부안초등학교,37.480049,126.8119637,공립,경기도 부천시 소사구 경인로484번길 75
명학초등학교,37.37997664,126.934473,공립,경기도 안양시 만안구 명학로 55
봉암초등학교,37.91072948,127.006071,공립,경기도 양주시 은현면 삼육사로 473
서울대신초등학교,37.55794755,126.9480572,공립,서울특별시 서대문구 이화여대2길 27
서울덕수초등학교,37.56908888,126.9746579,공립,서울특별시 중구 덕수궁길 140
용천초등학교,37.19185075,127.2084179,공립,경기도 용인시 처인구 이동면 백옥대로 612
대양초등학교,37.20031947,126.8217315,공립,경기도 화성시 남양읍 시청로32번길 80
서울서초초등학교,37.49904877,127.0248915,공립,서울특별시 서초구 서운로 178
복정초등학교,37.46247112,127.1303836,공립,경기도 성남시 수정구 성남대로1480번길 25
서울홍파초등학교,37.586223,127.0395199,공립,서울특별시 동대문구 고산자로 518
상동초등학교,37.49687044,126.750149,공립,경기도 부천시 원미구 부흥로 70
하탑초등학교,37.4073264,127.1266127,공립,경기도 성남시 분당구 양현로 262
서울북한산초등학교,37.65363208,126.9504625,공립,서울특별시 은평구 대서문길 42-3
신안초등학교,37.38960225,126.9148624,공립,경기도 안양시 만안구 능곡로 52
상탑초등학교,37.40620861,127.145635,공립,경기도 성남시 분당구 판교로 647
서울동신초등학교,37.58328787,127.017058,공립,서울특별시 성북구 보문사길 50
서울방배초등학교,37.4867641,126.987192,공립,서울특별시 서초구 방배중앙로13길 26
서울목운초등학교,37.52700952,126.8730442,공립,서울특별시 양천구 목동동로 235
보체초등학교,36.9739663,127.2383297,공립,경기도 안성시 미양면 보체길 47
서울인왕초등학교,37.59021988,126.9448045,공립,서울특별시 서대문구 세무서길 33-9
성남신기초등학교,37.36658192,127.1110596,공립,경기도 성남시 분당구 황새울로 74
서울풍납초등학교,37.53440483,127.1172037,공립,서울특별시 송파구 풍성로 43
현매초등학교,36.935957,127.230044,공립,경기도 안성시 서운면 매향길 61
서울수송초등학교,37.63732397,127.0332067,공립,서울특별시 강북구 한천로124길 14
서울면목초등학교,37.5906966,127.0872878,공립,서울특별시 중랑구 면목로 434
불곡초등학교,37.34098363,127.1197315,공립,경기도 성남시 분당구 무지개로 129
서울효제초등학교,37.572683,127.003491,공립,서울특별시 종로구 대학로 12
수원동신초등학교,37.29567288,126.9891755,공립,경기도 수원시 장안구 만석로68번길 46
서울정수초등학교,37.60377489,127.0077189,공립,서울특별시 성북구 정릉로24길 58
안현초등학교,37.47101395,126.867503,공립,경기도 광명시 도덕공원로 5
성남매송초등학교,37.40218357,127.1224032,공립,경기도 성남시 분당구 탄천로 97
곡수초등학교,37.41810822,127.6135934,공립,경기도 양평군 지평면 곡수길 56
오산초등학교,37.14515751,127.0501638,공립,경기도 오산시 가수로 16
서울연가초등학교,37.5795632,126.9173292,공립,서울특별시 서대문구 증가로12가길 49-50
한홀초등학교,37.5563233,127.1853152,공립,경기도 하남시 미사강변서로 68
광문초등학교,37.46688788,126.8516677,공립,경기도 광명시 덕단이로 29
계성초등학교,37.5049159,126.9968257,사립,서울특별시 서초구 신반포로19길 23
서울성수초등학교,37.544336,127.0631674,공립,서울특별시 성동구 아차산로17길 21
서울숭덕초등학교,37.6038198,127.013291,공립,서울특별시 성북구 정릉로 279
서울마장초등학교,37.56830949,127.042128,공립,서울특별시 성동구 마장로35나길 31
서울사근초등학교,37.562685,127.047545,공립,서울특별시 성동구 사근동11길 16
안산호원초등학교,37.30264932,126.8184887,공립,경기도 안산시 단원구 초지1로 100
대성초등학교,37.68312575,127.3776928,공립,경기도 가평군 청평면 경춘로 75
서울위례별초등학교,37.47908713,127.145042,공립,서울특별시 송파구 위례광장로 243
진안초등학교,37.21700472,127.040545,공립,경기도 화성시 병점4로 97
서울성서초등학교,37.56059575,126.9109242,공립,서울특별시 마포구 성미산로7길 24
송원초등학교,37.30849343,127.010124,공립,경기도 수원시 장안구 수일로 185
은대초등학교,38.0526852,127.0604053,공립,경기도 연천군 전곡읍 은대로 210
인덕원초등학교,37.39728426,126.9797535,공립,경기도 안양시 동안구 관양로 311
서천초등학교,37.243053,127.0721596,공립,경기도 용인시 기흥구 서그내로62번길 6
서울성원초등학교,37.566983,126.9050853,공립,서울특별시 마포구 월드컵로36길 34
서울구남초등학교,37.53709659,127.0922888,공립,서울특별시 광진구 구의강변로 69
서울송중초등학교,37.61700008,127.0314657,공립,서울특별시 강북구 오현로 9
서울남산초등학교,37.55978374,126.986756,공립,서울특별시 중구 퇴계로22길 17
나곡초등학교,37.25377554,127.1189348,공립,경기도 용인시 기흥구 사은로126번길 26
독정초등학교,37.31886937,127.116276,공립,경기도 용인시 기흥구 보정로 100
다솔초등학교,37.30869676,126.987669,공립,경기도 수원시 장안구 이목로 24-35
서울증산초등학교,37.58256527,126.9042765,공립,서울특별시 은평구 증산서길 61
강상초등학교,37.4739284,127.479829,공립,경기도 양평군 강상면 신화길 86
서울화일초등학교,37.540726,126.847408,공립,서울특별시 강서구 까치산로10길 70
서울송원초등학교,37.55415927,127.0695262,공립,서울특별시 성동구 동일로43길 9
시흥매화초등학교,37.41634831,126.8078869,공립,경기도 시흥시 매화1로 62
서울용암초등학교,37.54455872,126.9889455,공립,서울특별시 용산구 녹사평대로60길 39
송정초등학교,37.29707655,127.0017089,공립,경기도 수원시 장안구 송정로 41
해운초등학교,37.14005466,126.7037872,공립,경기도 화성시 서신면 궁평항로 1374-6
서울노원초등학교,37.67359347,127.0584544,공립,서울특별시 노원구 동일로230나길 32
용머리초등학교,37.00273703,127.1583694,공립,경기도 안성시 공도읍 기업단지로 57
서울오류남초등학교,37.48968652,126.8391127,공립,서울특별시 구로구 서해안로24길 22
원천초등학교,37.26847708,127.0537706,공립,경기도 수원시 영통구 매영로 103
서울용강초등학교,37.54910215,126.9440443,공립,서울특별시 마포구 백범로17길 9
영일초등학교,37.24845193,127.0735665,공립,경기도 수원시 영통구 덕영대로1673번길 17
사동초등학교,37.89877159,127.0485171,공립,경기도 동두천시 생연로 65
매산초등학교,37.27214613,127.0107555,공립,경기도 수원시 팔달구 향교로 93
서울구현초등학교,37.60984462,126.905796,공립,서울특별시 은평구 갈현로15길 51
성남초등학교,37.44608455,127.144146,공립,경기도 성남시 수정구 수정로 233
서울언북초등학교,37.52012517,127.0447158,공립,서울특별시 강남구 삼성로135길 42
산남초등학교,37.27064523,127.0501161,공립,경기도 수원시 영통구 산남로 86
유석초등학교,37.560806,126.853725,사립,서울특별시 강서구 화곡로69길 9
양주덕산초등학교,37.81819328,127.0477299768,공립,경기도 양주시 평화로 1418-6
서울중광초등학교,37.56524214,127.082693,공립,서울특별시 광진구 긴고랑로13길 59
중앙대학교사범대학부속초등학교,37.50545264,126.9596777,사립,서울특별시 동작구 서달로 135
기안초등학교,37.22536277,126.982127,공립,경기도 화성시 기안길 18
서울대현초등학교,37.50372159,127.0635654,공립,서울특별시 강남구 역삼로98길 16
서울신화초등학교,37.63319504,127.0408842,공립,서울특별시 도봉구 우이천로 120
연천노곡초등학교,37.99901576,126.9166642,공립,경기도 연천군 백학면 진목로 26
안산청석초등학교,37.2947151,126.8181022,공립,경기도 안산시 상록구 해양1로 48
서울개롱초등학교,37.49736261,127.1398882,공립,서울특별시 송파구 문정로 211
분원초등학교,37.49625742,127.3034488,공립,경기도 광주시 남종면 산수로 1642-1
서울공항초등학교,37.563022,126.8216459,공립,서울특별시 강서구 마곡서1로 68
서울등현초등학교,37.56145118,126.8475984,공립,서울특별시 강서구 화곡로65길 124
서울불암초등학교,37.65078442,127.0806018,공립,서울특별시 노원구 중계로 178
양감초등학교,37.08148848,126.951662,공립,경기도 화성시 양감면 초록로 49
서울신도림초등학교,37.51198439,126.8832546,공립,서울특별시 구로구 신도림로19길 44
서울신석초등학교,37.54453582,126.9377793,공립,서울특별시 마포구 대흥로 33
서울양천초등학교,37.57018817,126.8395397,공립,서울특별시 강서구 양천로 329
대신초등학교,37.37521136,127.587317,공립,경기도 여주시 대신면 여양로 1440
부천북초등학교,37.49366399,126.7881521,공립,경기도 부천시 원미구 원미로131번길 35
서울우암초등학교,37.47229555,127.0237234,공립,서울특별시 서초구 바우뫼로7길 38
운현초등학교,37.57663053,126.9881575,사립,서울특별시 종로구 삼일대로 460
서울대은초등학교,37.61236712,126.9258698,공립,서울특별시 은평구 통일로69길 12-15
서울신가초등학교,37.5003628,127.1198778,공립,서울특별시 송파구 송이로 75
빛가온초등학교,37.41261642,126.8814812,공립,경기도 광명시 양달로10번길 8
남수원초등학교,37.24989337,127.0167352,공립,경기도 수원시 권선구 경수대로235번길 24
서울초당초등학교,37.65862783,127.0219562,공립,서울특별시 도봉구 해등로32길 11
서울상곡초등학교,37.66290401,127.0620747,공립,서울특별시 노원구 노원로38길 34
안양동초등학교,37.4074453,126.9359047,공립,경기도 안양시 동안구 임곡로80번길 34
현화초등학교,36.98236685,126.918914,공립,경기도 평택시 안중읍 안현로서7길 80
운양초등학교,37.64621086,126.690086,공립,경기도 김포시 전원로 38번길 99
오금초등학교,37.34799594,126.925913,공립,경기도 군포시 번영로 366
도당초등학교,37.51883136,126.7920021,공립,경기도 부천시 원미구 삼작로268번길 21
태안초등학교,37.21065951,127.0408657,공립,경기도 화성시 병점3로 77
부인초등학교,37.4897918,126.7487411,공립,경기도 부천시 원미구 신상로 16
서울대길초등학교,37.498112,126.9131739,공립,서울특별시 영등포구 대방천로 206
서울인헌초등학교,37.47675499,126.9598639,공립,서울특별시 관악구 낙성대로 23
화진초등학교,38.0306148,127.0402975,공립,경기도 연천군 군남면 청정로 2289
서울금양초등학교,37.54094231,126.9618319,공립,서울특별시 용산구 효창원로 137
삼숭초등학교,37.79671054,127.1081899,공립,경기도 양주시 삼숭로38번길 112
서울묵동초등학교,37.60335949,127.0808272,공립,서울특별시 중랑구 동일로138길 27
서울석촌초등학교,37.50263063,127.1052122,공립,서울특별시 송파구 가락로11길 26
갈천초등학교,37.12724576,126.9804858,공립,경기도 화성시 향남읍 발안로 701-23
안양초등학교,37.39417913,126.9279515,공립,경기도 안양시 만안구 현충로28번길 54
서울길동초등학교,37.538506,127.1449729,공립,서울특별시 강동구 양재대로116길 69
서울신남초등학교,37.51652866,126.8447962,공립,서울특별시 양천구 남부순환로83길 44
안산해양초등학교,37.29452082,126.8237444,공립,경기도 안산시 상록구 해양2로 28
서울풍성초등학교,37.52629486,127.1134884,공립,서울특별시 송파구 강동대로2길 13
서울장안초등학교,37.54987645,127.0724025,공립,서울특별시 광진구 군자로 74
성서초등학교,37.32017186,127.0650769,공립,경기도 용인시 수지구 성복2로 210
원곡초등학교,37.04184047,127.127739,공립,경기도 안성시 원곡면 가천중앙1길 51-17
화홍초등학교,37.28724566,127.0028824,공립,경기도 수원시 팔달구 수성로258번길 70
관모초등학교,37.37620221,126.938033,공립,경기도 군포시 곡란로8번길 35-22
서울영중초등학교,37.5241433,126.9036955,공립,서울특별시 영등포구 양산로 185
선일초등학교,37.62030421,126.9119931,사립,서울특별시 은평구 갈현로29길 27
목감초등학교,37.38683555,126.858887,공립,경기도 시흥시 목감초등길 49
고양한내초등학교,37.66870419,126.7354821,공립,경기도 고양시 일산서구 고양대로255번길 27
서울유현초등학교,37.63234717,127.011421,공립,서울특별시 강북구 인수봉로37길 24
대호초등학교,37.159129,127.057837,공립,경기도 오산시 궐리사로46번길 3
희성초등학교,37.39836601,126.9487102,공립,경기도 안양시 동안구 학의로 86
성남제일초등학교,37.43890676,127.1496107,공립,경기도 성남시 중원구 중앙동 광명로184번길 23
매탄초등학교,37.26415677,127.0431916,공립,경기도 수원시 영통구 매탄로 139
서울잠현초등학교,37.52258587,127.104779,공립,서울특별시 송파구 올림픽로37길 109
서울문현초등학교,37.48279092,127.130222,공립,서울특별시 송파구 충민로 137
송호초등학교,37.311529,126.8352381,공립,경기도 안산시 단원구 한양대학로 183
서울강신초등학교,37.54209971,126.8295837,공립,서울특별시 양천구 월정로 280
서울삼일초등학교,37.488235,126.975102,공립,서울특별시 동작구 사당로23나길 27
서울남성초등학교,37.48459498,126.9754874,공립,서울특별시 동작구 사당로23길 57-14
서울홍은초등학교,37.59754027,126.949458,공립,서울특별시 서대문구 세검정로 105
서울상암초등학교,37.57633795,126.892322,공립,서울특별시 마포구 월드컵북로 353
서울오현초등학교,37.62341912,127.0465761,공립,서울특별시 강북구 월계로 221
부일초등학교,37.49852357,126.7946906,공립,경기도 부천시 원미구 원미로182번길 31
서울고현초등학교,37.554053,127.1658511,공립,서울특별시 강동구 상일로11길 110
서울수서초등학교,37.49115148,127.1015822,공립,서울특별시 강남구 광평로51길 46
산평초등학교,36.91995315,127.2614748,공립,경기도 안성시 서운면 서운로 58
안산양지초등학교,37.30484259,126.8345809,공립,경기도 안산시 단원구 안산천남로 129
나눔초등학교,37.39057608,126.9755502,공립,경기도 안양시 동안구 흥안대로414번길 22
상품초등학교,37.40533485,127.4450137,공립,경기도 여주시 산북면 금품1로 15
서울석계초등학교,37.60881368,127.0697321,공립,서울특별시 성북구 한천로58길 273
정림초등학교,37.1530421,127.0116502,공립,경기도 화성시 정남면 망월길 69
서울천왕초등학교,37.48145598,126.8370629,공립,서울특별시 구로구 천왕로1길 11
박달초등학교,37.4007784,126.9027858,공립,경기도 안양시 만안구 삼봉로 38
동산초등학교,37.55620463,127.0167254,사립,서울특별시 중구 매봉18길 109
군문초등학교,36.98774621,127.0851542,공립,경기도 평택시 원평로 21
서울이태원초등학교,37.53647771,126.9876727,공립,서울특별시 용산구 녹사평대로40길 19
온신초등학교,37.44276065,126.8468523,공립,경기도 광명시 범안로 657
서울상원초등학교,37.66767313,127.0597173,공립,서울특별시 노원구 한글비석로54길 119
서울용마초등학교,37.55782735,127.0835274,공립,서울특별시 광진구 천호대로113길 10
신곡초등학교,37.59671156,126.7664388,공립,경기도 김포시 고촌읍 수기로 67-30
당정초등학교,37.34657104,126.954778,공립,경기도 군포시 고산로151번길 26-24
판교초등학교,37.38728227,127.0914433,공립,경기도 성남시 분당구 판교원로 231
화성금곡초등학교,37.19863407,127.0662175,공립,경기도 화성시 동탄문화센터로 13
서울흑석초등학교,37.50829272,126.9651322,공립,서울특별시 동작구 현충로 87
시흥능곡초등학교,37.36529596,126.812929,공립,경기도 시흥시 능곡중앙로 22
부곡중앙초등학교,37.32314464,126.9411386,공립,경기도 군포시 송부로273번길 7
서울동원초등학교,37.60457824,127.1044913,공립,서울특별시 중랑구 송림길 114
서울행림초등학교,37.48280761,126.9649643,공립,서울특별시 동작구 솔밭로 47
신평초등학교,37.54424461,127.2151286,공립,경기도 하남시 신장동로 67
서울공덕초등학교,37.54580335,126.9548231,공립,서울특별시 마포구 만리재옛길 13
청명초등학교,37.26563109,127.0851747,공립,경기도 수원시 영통구 봉영로1744번길 41
서울언주초등학교,37.486322,127.036793,공립,서울특별시 강남구 남부순환로363길 19
서울군자초등학교,37.56412232,127.0605233,공립,서울특별시 동대문구 한천로6길 21
광명초등학교,37.48086006,126.857414,공립,경기도 광명시 광이로 21
충현초등학교,37.43313872,126.8864833,공립,경기도 광명시 성채안로 16
서울신양초등학교,37.534624,127.0699953,공립,서울특별시 광진구 능동로 42
도창초등학교,37.40696935,126.8237405,공립,경기도 시흥시 수인로2793번길 6
정평초등학교,37.32083142,127.0885087,공립,경기도 용인시 수지구 정평로 64
옥터초등학교,37.34508074,126.6924422,공립,경기도 시흥시 옥터로 33
서울신북초등학교,37.57110496,126.9053603,공립,서울특별시 마포구 월드컵북로38길 26
다온초등학교,37.151933,127.0908935,공립,경기도 오산시 부산중앙로 37
이의초등학교,37.29307671,127.0756898,공립,경기도 수원시 영통구 법조로 150
서울화계초등학교,37.62388498,127.0297162,공립,서울특별시 강북구 솔매로50가길 25
연서초등학교,37.46593524,126.8824199659,공립,경기도 광명시 안현로 80-2
서울탑산초등학교,37.56701719,126.8523683,공립,서울특별시 강서구 허준로 109
구미초등학교,37.337764,127.118307,공립,경기도 성남시 분당구 미금로22번길 25
경안초등학교,37.41151696,127.2477647,공립,경기도 광주시 경안로 163
부천일신초등학교,37.47362374,126.8070013,공립,경기도 부천시 소사구 범안로96번길 26
서울문교초등학교,37.46672027,126.9088159,공립,서울특별시 금천구 독산로54길 102
의정부송산초등학교,37.746556,127.100881,공립,경기도 의정부시 오목로 228
효탑초등학교,37.26654167,126.9759378,공립,경기도 수원시 권선구 효탑로16번길 17
서울청구초등학교,37.55911668,127.0137244,공립,서울특별시 중구 다산로 170
서울매헌초등학교,37.47126248,127.0420579,공립,서울특별시 서초구 언남길 8
세곡초등학교,37.25629813,127.0283401,공립,경기도 수원시 권선구 세권로207번길 32
화랑초등학교,37.33117975,126.8179858,공립,경기도 안산시 단원구 화정천동로 296
개산초등학교,36.98447505,127.3020178,공립,경기도 안성시 금광면 외개산길 42
서울동교초등학교,37.55862448,126.9024006,공립,서울특별시 마포구 월드컵로25길 86
군포화산초등학교,37.35326066,126.934562,공립,경기도 군포시 오금로 48
율현초등학교,37.28722869,126.9828949,공립,경기도 수원시 팔달구 정자천로32번길 55
목동초등학교명지분교장,37.97101605,127.454692,공립,경기도 가평군 북면 가화로 2680
삼일초등학교,37.33214935,126.8498188,공립,경기도 안산시 상록구 월피로 42
수진초등학교,37.44494388,127.1334651,공립,경기도 성남시 수정구 탄리로95번길 16
상면초등학교,37.776063,127.371138,공립,경기도 가평군 상면 청군로 700-22
중흥초등학교,37.50668196,126.7732474,공립,경기도 부천시 원미구 계남로 214
미사초등학교,37.571288,127.1928073,공립,경기도 하남시 미사강변한강로 200
오산원일초등학교,37.13920296,127.0716949,공립,경기도 오산시 오산로132번길 27
단샘초등학교,37.50704058,127.1587193,공립,경기도 하남시 감일순환로 195
서울청덕초등학교,37.612032,127.0003334,공립,서울특별시 성북구 정릉로9라길 11
부림초등학교,37.40034812,126.9600173,공립,경기도 안양시 동안구 달안로 161
금성초등학교,37.74486002,126.6324555,공립,경기도 김포시 하성면 하성로 795번길 26
동두천신천초등학교,37.89425934,127.047758,공립,경기도 동두천시 생연로9번길 20
율빛초등학교,37.81426498,127.1023598,공립,경기도 양주시 옥정동로4길 67
흥덕초등학교,37.27236487,127.0716736,공립,경기도 용인시 기흥구 흥덕1로62번길 26
신광초등학교,37.54289988,126.9694475,사립,서울특별시 용산구 청파로 263
부천송일초등학교,37.483015,126.7624605,공립,경기도 부천시 소사구 경인로60번길 19
서울경수초등학교,37.53950904,127.0592712,공립,서울특별시 성동구 뚝섬로13길 22
서울길음초등학교,37.61363115,127.01666,공립,서울특별시 성북구 길음로 142
서울계상초등학교,37.66219777,127.0686777,공립,서울특별시 노원구 한글비석로41가길 24
서울무학초등학교,37.56327474,127.029613,공립,서울특별시 성동구 무학봉15길 21
감정초등학교,37.62348161,126.6953312,공립,경기도 김포시 중봉로 11
고창초등학교,37.64594685,126.6725511,공립,경기도 김포시 김포한강1로98번길 35
하중초등학교,37.39320804,126.8071006,공립,경기도 시흥시 하중로209번길 10
산본초등학교,37.36877717,126.9345913,공립,경기도 군포시 산본로386번길 60
서울북성초등학교,37.55963212,126.9518349,공립,서울특별시 서대문구 북아현로1나길 22
서울창원초등학교,37.65264409,127.0399799,공립,서울특별시 도봉구 해등로 103
한양초등학교,37.55762103,127.0502634,사립,서울특별시 성동구 살곶이길 208
서울영본초등학교,37.51129869,126.9486724,공립,서울특별시 동작구 만양로12가길 69
오학초등학교,37.312412,127.6478987,공립,경기도 여주시 도예로 117
석천초등학교,37.510511,126.7522971,공립,경기도 부천시 원미구 계남로 29
선부초등학교,37.33822777,126.8140941,공립,경기도 안산시 단원구 달미로 24
서울월정초등학교,37.53499419,126.8362936,공립,서울특별시 강서구 월정로 176
동북초등학교,37.65634868,127.0268766,사립,서울특별시 도봉구 시루봉로 53
수영초등학교,37.23617759,126.9542831,공립,경기도 화성시 봉담읍 수영로 63
군서초등학교,37.34736139,126.7518122,공립,경기도 시흥시 정왕천로427번길 30
서울서교초등학교,37.55488903,126.9243787,공립,서울특별시 마포구 와우산로23길 20-27
오정초등학교,37.52717104,126.8075305,공립,경기도 부천시 오정구 소사로794번길 48
서울신자초등학교,37.530279,127.0755876,공립,서울특별시 광진구 뚝섬로46길 64
광덕초등학교,37.00105866,127.2214077,공립,경기도 안성시 대덕면 내리1길 25
서울응봉초등학교,37.55025339,127.0338297,공립,서울특별시 성동구 독서당로62길 28
율전초등학교,37.299567,126.9686866,공립,경기도 수원시 장안구 율전로 113
서울장위초등학교,37.61144251,127.0500064,공립,서울특별시 성북구 장월로8가길 41
소사초등학교,37.47361187,126.7973298,공립,경기도 부천시 소사구 은성로 58
서울월곡초등학교,37.61002442,127.046081,공립,서울특별시 성북구 장월로3길 42
서울창천초등학교,37.55491782,126.9392951,공립,서울특별시 마포구 백범로1길 56
서울잠신초등학교,37.514114,127.0879435,공립,서울특별시 송파구 잠실로 32
서울용원초등학교,37.62992285,127.0689401,공립,서울특별시 노원구 섬밭로 144
궁평초등학교,38.02807757,127.1045649,공립,경기도 연천군 청산면 궁평로45번길 52
호성초등학교,37.36625525,126.9630267,공립,경기도 안양시 동안구 호성로 43-2
평택성동초등학교,36.99536292,127.0933789,공립,경기도 평택시 중앙로 89
서울대치초등학교,37.49127807,127.0621964,공립,서울특별시 강남구 양재천로 363
시화초등학교,37.33929505,126.7514775,공립,경기도 시흥시 큰솔로7번길 10
하남초등학교,37.53742616,127.2221663,공립,경기도 하남시 천현로 109
만정초등학교,37.00694109,127.171735,공립,경기도 안성시 공도읍 송원길 12
동화초등학교,37.21532013,126.9613628,공립,경기도 화성시 봉담읍 동화새터길 130
서울원효초등학교,37.53616126,126.9515453,공립,서울특별시 용산구 효창원로13길 38
이천단월초등학교,37.22700347,127.4522059,공립,경기도 이천시 단월로 98
포일초등학교,37.39958138,126.9856366,공립,경기도 의왕시 포일세거리로 51
광정초등학교,37.36593675,126.9305979,공립,경기도 군포시 산본로386번길 5-20
초지초등학교,37.31267996,126.8142307,공립,경기도 안산시 단원구 초지로 153
보름초등학교,37.59470228,126.7625643,공립,경기도 김포시 고촌읍 태리로 267
서울창도초등학교,37.66413487,127.048784,공립,서울특별시 도봉구 방학로 32-28
서울신현초등학교,37.60581459,127.093585,공립,서울특별시 중랑구 봉화산로 188
서울구일초등학교,37.49319187,126.8734727,공립,서울특별시 구로구 구일로 68
서울양진초등학교,37.54457517,127.098325,공립,서울특별시 광진구 워커힐로 32
서울누원초등학교,37.68723271,127.0492672,공립,서울특별시 도봉구 마들로 859-44
홍원초등학교,37.014313,126.8895143,공립,경기도 평택시 포승읍 외원길 26
서울신창초등학교,37.636592,127.0420843,공립,서울특별시 도봉구 덕릉로60길 93
서울학동초등학교,37.51226106,127.0395978,공립,서울특별시 강남구 선릉로115길 42
서울상현초등학교,37.49487439,126.952688,공립,서울특별시 동작구 상도로58길 21
포리초등학교,37.40570864,126.7711923,공립,경기도 시흥시 신현로202번길 31
윤슬초등학교,37.563671,127.1825139,공립,경기도 하남시 미사강변서로 151
함현초등학교,37.36530111,126.7377918,공립,경기도 시흥시 역전로 455
화남초등학교,37.16385863,127.096076,공립,경기도 화성시 동탄순환대로 4길 16
용인신릉초등학교,37.29026142,127.114727,공립,경기도 용인시 기흥구 새천년로 53
서울망우초등학교,37.59873698,127.1038418,공립,서울특별시 중랑구 망우로72길 49
화성장안초등학교석포분교장,37.1312127,126.8407081,공립,경기도 화성시 장안면 버들로 1201-9
