면허번호,업종명,사업자구분,업체명,주사무소 우편번호,주사무소 주소,주사무소 상세주소,팩스번호,관할관청,면허상태
11052,화물주선업,법인,(주)삼표,03152,서울특별시 종로구 종로1길 42,이마빌딩15층(수송동),,종로구,정상
230420,화물주선업,법인,(주)이사찾기,06173,서울특별시 강남구 영동대로 510,"304호(삼성동,삼성빌딩)",,강남구,정상
200083,화물주선업,법인,(주)농심,07057,서울특별시 동작구 여의대방로 112,(신대방동),,동작구,정상
11053,화물주선업,법인,해드퀵화물(주),03119,서울특별시 종로구 종로44길 21,"1001호(창신동,쉘톤빌딩)",,종로구,정상
150635,화물주선업,개인,동신익스프레스,08054,서울특별시 양천구 남부순환로88길 5-8,(신정동),,양천구,정상
170153,화물주선업,개인,신흥운수,08225,서울특별시 구로구 중앙로3길 12,서봉빌딩 311호 (고척동),,구로구,정상
150636,화물주선업,개인,전국지방물류,08110,서울특별시 양천구 신정로 167,"1동 3층16호 (신정동,서부트럭터미널)",,양천구,정상
220859,화물주선업,법인,(주)기업물류,06772,서울특별시 서초구 양재대로11길 36,은관 513호 (양재동),02-578-4881,서초구,정상
70086,화물주선업,법인,(주)퀵불러와차불러,04547,서울특별시 중구 을지로28길 14,2층 (을지로4가),,중구,정상
180145,화물주선업,법인,퀵퀵 주식회사,06633,서울특별시 서초구 서초대로54길 11,3층 (서초동),,서초구,정상
70081,화물주선업,법인,(주)제이디아이로지스,02176,서울특별시 중랑구 용마산로116길 6,"417호(망우동,아름빌딩)",,중랑구,정상
230426,화물주선업,법인,(주)메쉬코리아,06193,서울특별시 강남구 테헤란로 418,"12층,13층 (대치동)",,강남구,정상
220858,화물주선업,개인,조은물류,06772,서울특별시 서초구 양재대로11길 36,"금관가동 412호 (양재동,서울오토갤러리)",,서초구,정상
11055,화물주선업,개인,바다퀵서비스,03193,서울특별시 종로구 돈화문로2길 38,나-8호 (장사동),,종로구,정상
150633,화물주선업,법인,이송물류(주),03938,서울특별시 마포구 월드컵로36길 18,702호 (성산동),,마포구,정상
150638,화물주선업,개인,대일익스프레스,08076,서울특별시 양천구 중앙로29길 37,1층3호 (신정동),,양천구,정상
11056,화물주선업,개인,허브퀵,03192,서울특별시 종로구 돈화문로 5-7,303호 (관수동),,종로구,정상
220861,화물주선업,법인,(주)월드브릿지익스프레스,08600,서울특별시 금천구 금하로1라길 35,1층 (독산동),,금천구,정상
140154,화물주선업,법인,(주)세븐티엠씨,03971,서울특별시 마포구 월드컵로 123,6층 (망원동),,마포구,정상
150631,화물주선업,법인,서강운수(주),08055,서울특별시 양천구 신정로 167,"1동 3층 2호 (신정동, 서부트럭터미널)",,양천구,정상
150632,화물주선업,법인,주식회사 서부통운,03392,서울특별시 은평구 서오릉로 94,"상가동2층 204호 (대조동, 삼성타운아파트)",,은평구,정상
150637,화물주선업,개인,다우로지스,08110,서울특별시 양천구 신정로 167,"1동 2층25호 (신정동,서부트럭터미널)",,양천구,정상
11057,화물주선업,개인,해피맨24,110-340,"서울특별시 종로구 돈화문로11가길 59,",현대뜨레비앙 116호,,종로구,정상
240296,화물주선업,개인,한마음운수,05838,서울특별시 송파구 충민로 66,가든파이프라이프 L7112호 (문정동),,송파구,정상
240297,화물주선업,개인,이사케어,05719,서울특별시 송파구 송파대로 260,제일오피스텔 506호 (가락동),,송파구,정상
170151,화물주선업,개인,대건익스프레스,152-090,서울특별시 구로구 개봉동,247-7호외 1필지,,구로구,정상
100154,화물주선업,개인,자이익스프레스,01307,서울특별시 도봉구 도봉로169다길 37,1층 (도봉동),,도봉구,정상
150639,화물주선업,개인,레몬박스,08016,서울특별시 양천구 신목로 9,"상가동 101호 (신정동, 쌍용아파트)",,양천구,정상
110172,화물주선업,법인,(주)선진트랜스,07287,서울특별시 영등포구 경인로71길 50, (문래동4가),,영등포구,정상
160231,화물주선업,법인,(주)삼천리사다리콜센터,07802,서울특별시 강서구 마곡중앙6로 40,"1001호 (마곡동, 장흥빌딩)",,강서구,정상
140155,화물주선업,법인,(주)지엘에스코리아,06142,서울특별시 강남구 테헤란로37길 13-6,7층 (역삼동),,강남구,정상
180154,화물주선업,법인,(주)한국무빙넷,08531,서울특별시 금천구 시흥대로153길 15,2층 (독산동),,금천구,정상
230437,화물주선업,개인,에스티엔네트웍,06038,서울특별시 강남구 강남대로146길 7-14,은하빌딩 301호 (논현동),,강남구,정상
150652,화물주선업,개인,제주콜물류,08055,서울특별시 양천구 신정로 167,"1동 2층 15호 (신정동, 서부트럭터미널)",,양천구,정상
180169,화물주선업,개인,크라운화물,08389,서울특별시 구로구 디지털로30길 28,"1011호 (구로동, 마리오타워)",,구로구,정상
240299,화물주선업,법인,(주)청현운수,05854,서울특별시 송파구 법원로 114,A동 706호 (문정동 엠스테이트),,송파구,정상
240306,화물주선업,법인,(주)서른세살,05696,서울특별시 송파구 가락로 102,"235호 (석촌동,석촌꽃마을빌딩)",,송파구,정상
11060,화물주선업,개인,미래퀵로지스,03136,서울특별시 종로구 동순라길 122,"5층, 603호 (원남동)",,종로구,정상
110182,화물주선업,개인,빠름퀵서비스,01638,서울특별시 노원구 덕릉로 791,604호 (상계동),,노원구,정상
5128,화물주선업,개인,박상욱,05083,서울특별시 광진구 뚝섬로22길 37,(자양동),,광진구,정상
240301,화물주선업,법인,(주)왕퀵서비스,05369,서울특별시 강동구 진황도로 215-7,"1층7호 (둔촌동,현대아파트상가)",,강동구,정상
70141,화물주선업,개인,헤브론 운송&퀵,08055,서울특별시 양천구 신정로 167,"1동 2층 23호 (신정동, 서부트럭터미널)",,양천구,정상
020124,화물주선업,개인,리더코리아,04559,서울특별시 중구 퇴계로45길 31-5,(예관동),,중구,정상
180164,화물주선업,개인,삼성로지스,08639,서울특별시 금천구 시흥대로 97,4동223호(시흥산업용재유통센타) (시흥동),,금천구,정상
190293,화물주선업,개인,튼튼물류,07448,서울특별시 영등포구 도림천로 431,"101-801 (대림동, 新 대림 한솔 솔파크)",,영등포구,정상
70142,화물주선업,개인,바보이사,02410,서울특별시 동대문구 신이문로24길 4,지층 (이문동),,동대문구,정상
190294,화물주선업,개인,우림특송,08201,서울특별시 구로구 신도림로21길 25,"우성상가 202호 (신도림동, 신도림우성3차아파트)",,구로구,정상
230435,화물주선업,법인,(주)초록뱀컴퍼니,06062,서울특별시 강남구 도산대로 414,14층 (청담동),,강남구,정상
130062,화물주선업,개인,번개통합물류시스템즈,03126,서울특별시 종로구 대학로2길 29,201호 (효제동),,종로구,정상
170159,화물주선업,법인,(주)전국화물운송,08371,서울특별시 구로구 도림로20길 66,"101호 (구로동, 영서연립)",,구로구,정상
170166,화물주선업,법인,(주)비지에프네트웍스,05116,서울특별시 광진구 광나루로56길 85,사무동 24층 1-13호 (구의동),,광진구,정상
11062,화물주선업,개인,토탈4유,03120,서울특별시 종로구 종로44길 64,2층 (창신동),,종로구,정상
200089,화물주선업,법인,(주)클리어존,04542,서울특별시 중구 청계천로 100,"동관6층 (수표동,시그니쳐타워)",,중구,정상
190292,화물주선업,법인,(주)용인특수운송,07204,서울특별시 영등포구 양평로24길 9,"109동 1층 5-1호 (양평동5가, 양평동한신아파트)",,영등포구,정상
240314,화물주선업,법인,(주)팍트라인터내셔널,06730,서울특별시 서초구 강남대로41길 12,3층 (서초동),02-322-2903,서초구,정상
180156,화물주선업,개인,영광블루퀵용달,01426,서울특별시 도봉구 해등로 133-23,1층 (창동),,도봉구,정상
190287,화물주선업,법인,(주)한준에프알,07299,서울특별시 영등포구 경인로 775,"2동 602호 (문래동3가, 에이스하이테크시티)",,영등포구,정상
40147,화물주선업,개인,BJ물류,04795,서울특별시 성동구 아차산로7길 36,2층 3호 (성수동2가),,성동구,정상
220865,화물주선업,법인,(주)벨로지스,06651,서울특별시 서초구 서초중앙로 63,"1001호 (서초동, 리더스빌딩)",,서초구,정상
11059,화물주선업,개인,동진퀵배,03058,서울특별시 종로구 율곡로 75,지하1층 (계동),,종로구,정상
170168,화물주선업,개인,레몬퀵화물,08294,서울특별시 구로구 구로중앙로28길 59,2층 (구로동),,구로구,정상
230431,화물주선업,개인,GS이사몰,07550,서울특별시 강서구 화곡로68길 120,(등촌동),02-3663-4456,강서구,정상
160239,화물주선업,법인,(주)원더로지스,07803,서울특별시 강서구 공항대로 247,"C동 933~936호 (마곡동,퀸즈파크나인)",,강서구,정상
190289,화물주선업,법인,엔케이로직스(주),07271,서울특별시 영등포구 양산로 53,"1005호 (양평동3가, 월드메르디앙비즈센터)",,영등포구,정상
190295,화물주선업,개인,효자전국화물,07292,서울특별시 영등포구 영등포로28길 5,"3층 12호 (당산동1가, 당산동코오롱주.상복합아파트)",,영등포구,정상
220874,화물주선업,법인,(주)동산,06735,서울특별시 서초구 강남대로 241,지하2층 1호 (서초동),02-2058-2887,서초구,정상
170165,화물주선업,개인,행복이사,08238,서울특별시 구로구 경인로 315,1층 (개봉동),,구로구,정상
150644,화물주선업,개인,국제이사,08031,서울특별시 양천구 남부순환로75길 5,103호(신월동),,양천구,정상
40146,화물주선업,법인,굿투럭 주식회사,04756,서울특별시 성동구 마장로 327,4층 (마장동),,성동구,정상
60079,화물주선업,개인,리더스로지스,02620,서울특별시 동대문구 전농로4길 48,(답십리동),,동대문구,정상
150645,화물주선업,법인,(주)제주한양물류,08055,서울특별시 양천구 신정로 167,1동 1층 30호 (신정동),,양천구,정상
90139,화물주선업,개인,썬콜화물,01059,서울특별시 강북구 한천로124나길 16,",상가동 103호 (번동, 쌍용아파트)",,강북구,정상
190291,화물주선업,개인,신신물류퀵서비스,07282,서울특별시 영등포구 선유로11길 26,1층 (문래동6가),,영등포구,정상
106241,화물주선업,개인,승원익스프레스,07786,서울특별시 강서구 곰달래로60길 33,2층 (화곡동),,강서구,정상
110178,화물주선업,개인,뉴굿모닝익스프레스,01701,서울시 노원구 상계동 1314-7,,,노원구,정상
180168,화물주선업,개인,현대 맨이사,05749,서울특별시 송파구 성내천로39길 26-1,(마천동),,송파구,정상
160242,화물주선업,법인,(주)동성항운,07547,서울특별시 강서구 양천로 583,"A동 1710호, 1711호 (염창동)",,강서구,정상
170167,화물주선업,개인,소망물류,08216,서울특별시 구로구 구로중앙로 197,3동 224호 (구로동),,구로구,정상
150642,화물주선업,개인,삼영익스프레스,07506,서울특별시 강서구 방화대로 66, (외발산동),,강서구,정상
240303,화물주선업,개인,화물아이,05785,서울특별시 송파구 동남로18길 40,지층 제6호 (가락동),,송파구,정상
190282,화물주선업,법인,글로넷엘엠에스(주),06770,서울특별시 서초구 매헌로14길 33,(양재동),,서초구,정상
11061,화물주선업,법인,(주)엠퍼슨,03036,서울특별시 종로구 자하문로17길 27,2층 (통인동),,종로구,정상
200088,화물주선업,법인,(주)비에스엘컴퍼니,07806,서울특별시 강서구 공항대로 222,311호 (마곡동),,강서구,정상
150653,화물주선업,개인,"달인사다리,쌍용익스프레스",08032,서울특별시 양천구 남부순환로73길 11,(신월동),,양천구,정상
240309,화물주선업,법인,(주)윌앤위드스,07802,서울특별시 강서구 공항대로 227,"1211호 (마곡동,센트럴타워1차)",,강서구,정상
200086,화물주선업,법인,주원통운(주),07803,서울특별시 강서구 공항대로 247,C동1041호 (마곡동),,강서구,정상
160243,화물주선업,개인,싱글벙글익스프레스,07605,서울특별시 강서구 방화대로33길 9,(방화동),,강서구,정상
180159,화물주선업,개인,퀵미래화물,14904,경기도 시흥시 문화마을로16번길 51-21,1층 (대야동),,타기관,정상
190283,화물주선업,개인,콜퀵,07265,서울특별시 영등포구 당산로16길 9-6,(당산동1가),,영등포구,정상
220870,화물주선업,개인,아프리카익스프레스,06689,서울특별시 서초구 효령로 53,"1층 101호 (방배동, 방배오피스텔)",,서초구,정상
5126,화물주선업,개인,평화퀵배송,08600,서울특별시 금천구 금하로1가길 5,1층 101호 (독산동),,금천구,정상
170157,화물주선업,법인,(주)삼정물류,08511,서울특별시 금천구 디지털로9길 33,"207호 (가산동, 아이티미래타워)",,금천구,정상
947,화물주선업,개인,뉴스마트이사화물퀵,01172,서울특별시 강북구 도봉로41길 56,(미아동),,강북구,정상
240308,화물주선업,개인,대진익스프레스,05761,서울특별시 송파구 성내천로 313,1층 (마천동),,송파구,정상
190285,화물주선업,법인,(주)에이비씨트랜스,07807,서울특별시 강서구 마곡중앙로 55,"502호(마곡동,문영퀴즈파크13) (마곡동)",,강서구,정상
120096,화물주선업,개인,백호익스프레스,03393,서울특별시 은평구 역말로 133,1층4호 (대조동),,은평구,정상
170156,화물주선업,개인,우방이사짐센타,08281,서울특별시 구로구 구로동로 210-1,1층 (구로동),,구로구,정상
160236,화물주선업,개인,전국24시용달화물,07631,서울특별시 강서구 마곡중앙로 56,사이언스타워2차 701호 (마곡동),,강서구,정상
200085,화물주선업,개인,범우엘엔에프,07056,서울특별시 동작구 여의대방로24길 16,"302호 (신대방동, 우송빌딩)",,동작구,정상
110181,화물주선업,개인,그린-I(Green-I),01851,서울특별시 노원구 섬밭로 156,"상가동 110호 (공릉동, 공릉2단지아파트)",,타기관,정상
205239,화물주선업,개인,홍금보익스프레스,08848,서울특별시 관악구 호암로 417,"106동 1204호 (신림동, 국제산장아파트)",,관악구,정상
110180,화물주선업,개인,젠틀무브스,01680,서울특별시 노원구 한글비석로41가길 3,1층 (상계동),,노원구,정상
205244,화물주선업,개인,울트라트랜스,03969,서울특별시 마포구 성미산로3나길 12,"B1호 (성산동, 이레쉐르빌)",,마포구,정상
220873,화물주선업,개인,개편한 이사,06793,서울특별시 서초구 염곡안길 11,1층 101호 (염곡동),,서초구,정상
160234,화물주선업,개인,콜24이사몰,07678,서울특별시 강서구 까치산로 94,101호 (화곡동),,강서구,정상
220869,화물주선업,개인,레몬로지스,06657,서울특별시 서초구 반포대로23길 13,"5층 L240호 (서초동,아트스페이스210빌딩)",,서초구,정상
11058,화물주선업,법인,한림로지스(주),03163,서울특별시 종로구 인사동길 12,"14층 (인사동, 대일빌딩)",,종로구,정상
205647,화물주선업,개인,친절익스프레스,05352,서울특별시 강동구 양재대로110길 25,1층 (길동),,강동구,정상
240310,화물주선업,개인,다솔/화물과 용달이사/리프트퀵,05772,서울특별시 송파구 양산로7길 17-1,(거여동),,송파구,정상
60078,화물주선업,개인,온달물류,02623,서울특별시 동대문구 한천로24길 31-1,(장안동),,동대문구,정상
70095,화물주선업,개인,로젠이사,02177,서울특별시 중랑구 용마산로116길 62,1층 (망우동),,중랑구,정상
120093,화물주선업,개인,우리운수,03386,서울특별시 은평구 통일로73길 22-1,2층 (대조동),,은평구,정상
150640,화물주선업,법인,(주)이글로지스,07905,서울특별시 양천구 화곡로4길 32,(신월동),,양천구,정상
150649,화물주선업,법인,(주)엔에스로직스,07802,서울특별시 강서구 마곡중앙6로 42,1014호 (마곡동),,강서구,정상
160238,화물주선업,법인,오토플러스(주),07212,서울특별시 영등포구 선유동2로 57,"11층 (양평동4가, 이레빌딩신관)",,영등포구,정상
240305,화물주선업,법인,(주)경일로지스틱,08584,서울특별시 금천구 두산로 70,"219호 (독산동, 현대지식산업센터)",,금천구,정상
80076,화물주선업,개인,플러스퀵,02772,서울특별시 성북구 돌곶이로25길 71,(장위동),,성북구,정상
180162,화물주선업,법인,(주)투제이비씨엘,08594,서울특별시 금천구 가산디지털1로 25,1210호 (가산동),,금천구,정상
240313,화물주선업,개인,09이사 206호점,05521,서울특별시 송파구 바람드리16길 22-1,(풍납동),,송파구,정상
110177,화물주선업,개인,CS물류,06585,서울특별시 서초구 방배로34길 12,1층 (방배동),02-452-1336,서초구,정상
130060,화물주선업,법인,(주)지오영,03707,서울특별시 서대문구 성산로 321,(연희동),,서대문구,정상
150647,화물주선업,개인,전국화물종합물류,08055,서울특별시 양천구 신정로 167,"2동 1층 25호(신정동, 서부트럭터미널)",,양천구,정상
108160,화물주선업,법인,(주)신안글로벌,08531,서울특별시 금천구 시흥대로151길 12,(독산동),,금천구,정상
30084,화물주선업,개인,통인익스프레스 은평진관점,04414,서울특별시 용산구 보광로 74,(보광동),,용산구,정상
205242,화물주선업,개인,대신화물이사,05307,서울특별시 강동구 상암로39길 30,1층 (천호동),,강동구,정상
170164,화물주선업,개인,나경익스프레스,08242,서울특별시 구로구 고척로27마길 15-1,1층 (고척동),,구로구,정상
110176,화물주선업,개인,퀵서비스,07655,서울특별시 강서구 공항대로48길 23,(화곡동),,강서구,정상
210165,화물주선업,개인,드림이사,08747,서울특별시 관악구 양녕로2가길 38-3,(봉천동),,관악구,정상
150650,화물주선업,법인,(주)청마로지스,08021,서울특별시 양천구 신월로 369,202호 (신정동),,양천구,정상
190281,화물주선업,법인,(주)발렉스특수물류,07325,서울특별시 영등포구 의사당대로 83,12층 한국휴렛팩커드빌딩 (여의도동),,영등포구,정상
30085,화물주선업,개인,국제퀵,04386,서울특별시 용산구 한강대로38가길 17,203호 (한강로2가),,용산구,정상
150646,화물주선업,법인,제이오물류 주식회사,07971,서울특별시 양천구 목동중앙북로18길 5,3층 (목동),,양천구,정상
110179,화물주선업,개인,보람퀵,01888,서울특별시 노원구 월계로44길 44,103호 (월계동),,노원구,정상
020118,화물주선업,법인,SK매직서비스(주),06730,서울특별시 서초구 강남대로 263,"8층 (서초동, 새움빌딩)",,서초구,정상
205248,화물주선업,개인,현대무빙센스이사,05374,서울특별시 강동구 천호대로176길 60,102호 (성내동),,강동구,정상
205249,화물주선업,법인,로젠이사(주),05355,서울특별시 강동구 천호대로 1111,13층 (길동),,강동구,정상
80077,화물주선업,개인,조은익스프레스,02528,서울특별시 동대문구 장한로27길 44,1층 (장안동),,동대문구,정상
205240,화물주선업,법인,선진로지스틱스(주),05314,서울특별시 강동구 양재대로 1553,(천호동),,강동구,정상
205246,화물주선업,법인,(주)씨제이대한통운이사물앤보관경기중앙대리점,05398,서울특별시 강동구 성내로6길 40,1층 씨 (성내동),,강동구,정상
130057,화물주선업,개인,명진익스프레스,03676,서울특별시 서대문구 증가로32안길 31-10,B동 4호 (북가좌동),,서대문구,정상
230428,화물주선업,법인,(주)에이치앤피로지스,06164,서울특별시 강남구 영동대로 511,3305호 (삼성동),,강남구,정상
190286,화물주선업,개인,제주운수,08055,서울특별시 양천구 신정로 167,2동 1층 16호 (신정동),,양천구,정상
70139,화물주선업,개인,영구크린291호점,02068,서울특별시 중랑구 용마산로125가길 22,지층 (신내동),,중랑구,정상
70140,화물주선업,개인,이사플래너,02030,서울특별시 중랑구 공릉로12가길 46-19,(묵동),,중랑구,정상
230433,화물주선업,개인,인아웃익스프레스,06029,서울특별시 강남구 논현로175길 68,",3층5호 (신사동)",,강남구,정상
110183,화물주선업,법인,인천공항렌트카(주),01848,서울특별시 노원구 동일로178길 10,201호 (공릉동),,노원구,정상
130063,화물주선업,개인,철인물류,03677,서울특별시 서대문구 증가로32길 23-7,"1층 (북가좌동, 이주맨션)",,서대문구,정상
190300,화물주선업,개인,베스트로직스,07281,서울특별시 영등포구 선유로11길 5,"101동 1302호 (문래동6가, 문래동 현대홈시티1)",,영등포구,정상
150657,화물주선업,개인,우리이사몰,08034,서울특별시 양천구 남부순환로66길 6,2호 (신월동),,양천구,정상
220882,화물주선업,개인,더원물류,06772,서울특별시 서초구 양재대로11길 36,"425호 (양재동, 서울오토갤러리 금관)",,서초구,정상
160245,화물주선업,개인,해피로지스,07510,서울특별시 강서구 금낭화로 145,1123호 (방화동),,강서구,정상
190302,화물주선업,개인,화물종합,07362,서울특별시 영등포구 신길로 176-1,3층 (신길동),,영등포구,정상
180178,화물주선업,개인,정성익스프레스,08508,서울특별시 금천구 벚꽃로 338-3,1층 (가산동),,금천구,정상
220876,화물주선업,개인,오복이사,08656,서울특별시 금천구 금하로29길 20,1층 (시흥동),,금천구,정상
150655,화물주선업,개인,베테랑퀵서비스,04934,서울특별시 광진구 능동로 384-1,2층 (중곡동),,광진구,정상
190299,화물주선업,개인,황소퀵물류,07403,서울특별시 영등포구 가마산로46길 21-14,(대림동),,영등포구,정상
170169,화물주선업,개인,동양특송,08225,서울특별시 구로구 중앙로3길 50,"가동 나열 249호 (고척동, 고척공구상가)",,구로구,정상
230440,화물주선업,법인,(주)에스비씨,06233,서울특별시 강남구 테헤란로4길 15,"제1009호, 제1010호 (역삼동)",,강남구,정상
110185,화물주선업,개인,태광로지스,01475,서울특별시 도봉구 덕릉로60바길 20,1층 (창동),,도봉구,정상
120098,화물주선업,개인,나진이사나라,03421,서울특별시 은평구 은평로3길 20-4, (역촌동),,은평구,정상
220881,화물주선업,개인,예스원,05200,서울특별시 강동구 아리수로93가길 236,3층 (강일동),02-1522-2403,강동구,정상
230441,화물주선업,개인,가나물류,06339,서울특별시 강남구 개포로140길 12,402호 (일원동),,강남구,정상
11064,화물주선업,개인,나르미익스프레스,03092,서울특별시 종로구 낙산길 198,"상가 208동 지하층03호 (창신동, 창신쌍용아파트)",,종로구,정상
190298,화물주선업,법인,(주)다인로지스틱스,07631,서울특별시 강서구 마곡중앙4로 18,비동806호(마곡동) (마곡동),,강서구,정상
140159,화물주선업,법인,(주)위드로지스,04012,서울특별시 마포구 동교로9길 70,"5층 (망원동,평화빌딩)",,마포구,정상
220877,화물주선업,개인,프렌드종합로지스틱,06643,서울특별시 서초구 효령로 345,602호 (서초동),,서초구,정상
70143,화물주선업,개인,로드헨퀵로지스,02255,서울특별시 중랑구 면목로22길 32,"1층 (면목동, 신영아트빌)",,중랑구,정상
120100,화물주선업,개인,미래익스프레스,03427,서울특별시 은평구 서오릉로21길 36,"상가동 104호 (구산동, 갈현현대아파트)",,은평구,정상
30087,화물주선업,개인,더케이로지스틱,04709,서울특별시 성동구 고산자로 269,421호 (도선동),,성동구,정상
170170,화물주선업,법인,주식회사맥스원서비스,08205,서울특별시 구로구 신도림로11다길 8,2층 (신도림동),,구로구,정상
11063,화물주선업,개인,21세기퀵서비스,03131,서울특별시 종로구 율곡로6길 36,"1층108호 (운니동, 오피스텔월드)",,종로구,정상
220880,화물주선업,개인,화물연합,01081,서울특별시 강북구 도봉로81길 42-8,"307호 (수유동, 두온아파트)",,강북구,정상
180171,화물주선업,개인,한국화물,04795,서울특별시 성동구 광나루로 248-27,지층 (성수동2가),,성동구,정상
180176,화물주선업,법인,(주)한국종합네트웍스,08503,서울특별시 금천구 가산디지털1로 171,"15층 1517호 (가산동, 가산에스케이브이원센터)",,금천구,정상
200091,화물주선업,법인,케이지비기업이전서비스(주),06782,서울특별시 서초구 논현로13길 10,제101호 (양재동),,서초구,정상
80078,화물주선업,개인,백호익스프레스,02739,서울특별시 성북구 종암로36길 32,(하월곡동),,성북구,정상
190297,화물주선업,개인,대박콜전국화물,07208,서울특별시 영등포구 선유로 259,3층 (양평동4가),,영등포구,정상
30086,화물주선업,개인,날쌘퀵서비스,04366,서울특별시 용산구 새창로50길 12-1, (신계동),,용산구,정상
180173,화물주선업,개인,편리한 퀵,08534,서울특별시 금천구 시흥대로147길 33,102호 (독산동),,금천구,정상
100155,화물주선업,개인,하이퀵서비스 & 익스프레스,01389,서울특별시 도봉구 방학로5길 10-7,"E동 101호 (방학동, 젬스톤타운)",,도봉구,정상
220879,화물주선업,법인,(주)제일물류,06650,서울특별시 서초구 서초대로50길 84-10,"301호 (서초동, 서진벤처빌딩)",,서초구,정상
120101,화물주선업,개인,한성이엔지,03977,서울특별시 마포구 월드컵북로16길 66,1층 (연남동),,마포구,정상
5129,화물주선업,개인,일바로,04977,서울특별시 광진구 광나루로37길 12,(구의동),,광진구,정상
140158,화물주선업,법인,(주)한국종합물류서비스,04001,서울특별시 마포구 동교로 151,2층 (서교동),,마포구,정상
180174,화물주선업,법인,대동로지스(주),08595,서울특별시 금천구 범안로 1142,"4층 413호 (가산동, 스카이밸리2차)",,금천구,정상
150656,화물주선업,법인,(주)케이지비양천남부,08055,서울특별시 양천구 신정로 167,비동 309호 (신정동),,양천구,정상
170171,화물주선업,개인,남부운송,08395,서울특별시 구로구 디지털로24가길 4,101호 (가리봉동),,구로구,정상
190301,화물주선업,법인,한국일본통운(주),07327,서울특별시 영등포구 의사당대로 97,11층 교보증권빌딩 (여의도동),,영등포구,정상
240315,화물주선업,법인,명진지엘에스(주),05836,서울특별시 송파구 법원로11길 7,"씨동 327호 (문정동, 현대지식산업센터1-2)",,송파구,정상
170172,화물주선업,개인,에이씨씨아진카고,08377,서울특별시 구로구 디지털로33길 48,"601호 (구로동,대륭포스트타워7차)",,구로구,정상
160252,화물주선업,법인,(주)리더스로직스,07532,서울특별시 강서구 양천로 551-24,"901호 (가양동, 한화비즈메트로2차)",,강서구,정상
160246,화물주선업,개인,매직퀵서비스,07966,서울특별시 양천구 목동중앙서로6길 20-16,"201호 (목동, 우리아파트)",,양천구,정상
40148,화물주선업,개인,맨투맨카고,04764,서울특별시 성동구 살곶이8길 6-1,"1층 (행당동, azalea)",,성동구,정상
70145,화물주선업,개인,나비익스프레스,02179,서울특별시 중랑구 망우로74길 51,(망우동),,중랑구,정상
70144,화물주선업,법인,서울대림산업 주식회사,02210,서울특별시 중랑구 면목로54길 18,(면목동),,중랑구,정상
160249,화물주선업,법인,화물팡(주),07213,서울특별시 영등포구 양평로 61,"304호 (당산동5가, 유경빌딩)",,영등포구,정상
160244,화물주선업,개인,OK익스프레스,07739,서울특별시 강서구 등촌로13길 53,(화곡동),,강서구,정상
250228,화물주선업,개인,뉴재일화물,05245,서울특별시 강동구 올림픽로83길 24,"101호 (천호동, 아이빌)",,강동구,정상
180182,화물주선업,법인,(주)해피로지스,08509,서울특별시 금천구 벚꽃로56길 96,2층 (가산동),,금천구,정상
020127,화물주선업,개인,다이렉트,04555,서울특별시 중구 수표로10길 20,(초동),,중구,정상
230443,화물주선업,법인,(주)대통물류,06227,서울특별시 강남구 도곡로27길 47,"2층 (역삼동,백산빌딩)",,강남구,정상
70148,화물주선업,개인,삼성이사몰,02172,서울특별시 중랑구 봉우재로71길 37,(망우동),,중랑구,정상
240323,화물주선업,법인,(주)팀프레시,05637,서울특별시 송파구 위례성대로12길 15-1,2층 (방이동),,송파구,정상
30088,화물주선업,법인,(주)제이디플래닛,17789,경기도 평택시 고덕면 고덕북로 189,비동 ,02-796-4143,타기관,정상
70146,화물주선업,개인,삼익익스프레스,02177,서울특별시 중랑구 망우로74길 21,1층 (망우동),,중랑구,정상
70147,화물주선업,개인,영구이사,02054,서울특별시 중랑구 봉화산로 221,"동성타워프라자 상가2층 211호 (신내동, 동성타워프라자)",,중랑구,정상
230444,화물주선업,법인,(주)다이사,06046,서울특별시 강남구 논현로131길 7,"3층 (논현동,세일빌딩)",,강남구,정상
220883,화물주선업,법인,(주)전국토탈물류,06604,서울특별시 서초구 서초중앙로24길 15,"5층 일부 (서초동,단우빌딩)",,서초구,정상
210167,화물주선업,개인,오복이사,08855,서울특별시 관악구 난곡로26길 75,(신림동),,관악구,정상
110187,화물주선업,개인,이사의명인,01830,서울특별시 노원구 공릉로 307-9,지1층 102호 (하계동),,노원구,정상
230445,화물주선업,법인,(주)옐로우캡,06541,서울특별시 서초구 강남대로 479,"비1층 119호 (반포동,신논현타워)",,서초구,정상
140161,화물주선업,개인,필퀵,04206,서울특별시 마포구 마포대로 196,1526호 (아현동),,마포구,정상
240318,화물주선업,법인,(주)라온로지스,05808,서울특별시 송파구 새말로 99,"402호 (문정동, 금석빌딩)",,송파구,정상
240319,화물주선업,개인,대박물류,05699,서울특별시 송파구 양재대로 932,농수산물도매시장 내 청과물시장동 3층 10-1호 (가락동),,송파구,정상
180189,화물주선업,개인,유구현,02230,서울특별시 중랑구 겸재로4길 8,1층 (면목동),,중랑구,정상
190305,화물주선업,개인,홍길동,07229,서울특별시 영등포구 영중로 114, (영등포동8가),,영등포구,정상
130065,화물주선업,개인,다이렉트퀵물류,03677,서울특별시 서대문구 증가로32길 23-7,"1층 (북가좌동, 이주맨션)",,서대문구,정상
